time,open,high,low,close,Volume
2015-01-02T06:30:00-08:00,206.38,206.88,205.79,206.04,2771270
2015-01-02T07:30:00-08:00,206.05,206.05,204.47,204.98,2942634
2015-01-02T08:30:00-08:00,204.99,205.39,204.67,205.1,1731424
2015-01-02T09:30:00-08:00,205.11,205.31,204.39,204.44,1246241
2015-01-02T10:30:00-08:00,204.43,205.19,204.185,204.94,1660020
2015-01-02T11:30:00-08:00,204.95,205.33,204.63,205.14,1623326
2015-01-02T12:30:00-08:00,205.135,205.87,205.09,205.41,1842597
2015-01-05T06:30:00-08:00,204.175,204.37,202.91,203.24,3354480
2015-01-05T07:30:00-08:00,203.21,203.21,202.15,202.26,3914382
2015-01-05T08:30:00-08:00,202.26,202.88,201.93,201.94,2092128
2015-01-05T09:30:00-08:00,201.955,202.24,201.56,201.715,2056101
2015-01-05T10:30:00-08:00,201.72,202.16,201.58,201.73,2178951
2015-01-05T11:30:00-08:00,201.74,201.95,201.36,201.74,2897709
2015-01-05T12:30:00-08:00,201.75,202.32,201.62,201.79,3855798
2015-01-06T06:30:00-08:00,202.1,202.72,201.65,202.56,4406233
2015-01-06T07:30:00-08:00,202.555,202.58,200.5,200.62,3549160
2015-01-06T08:30:00-08:00,200.64,200.645,199.18,199.56,4032100
2015-01-06T09:30:00-08:00,199.55,200.19,198.86,199.26,3537605
2015-01-06T10:30:00-08:00,199.21,200.1,199.07,200.06,2690826
2015-01-06T11:30:00-08:00,200.065,201.35,199.93,201.28,4171903
2015-01-06T12:30:00-08:00,201.285,201.285,199.82,199.82,3861688
2015-01-07T06:30:00-08:00,201.42,202.2,201.15,201.67,2879824
2015-01-07T07:30:00-08:00,201.665,201.88,200.89,201.11,2390830
2015-01-07T08:30:00-08:00,201.09,202.72,201.05,202.42,2518654
2015-01-07T09:30:00-08:00,202.42,202.54,201.73,201.8,1155311
2015-01-07T10:30:00-08:00,201.8,202.54,201.79,202.11,2159614
2015-01-07T11:30:00-08:00,202.11,202.51,201.76,202.09,1577009
2015-01-07T12:30:00-08:00,202.09,202.33,201.905,202.3,1372224
2015-01-08T06:30:00-08:00,204.01,205.24,203.99,205.05,3349980
2015-01-08T07:30:00-08:00,205.05,205.81,204.975,205.52,2622274
2015-01-08T08:30:00-08:00,205.51,205.68,205.21,205.435,1460272
2015-01-08T09:30:00-08:00,205.44,205.95,205.44,205.85,1475592
2015-01-08T10:30:00-08:00,205.84,205.92,205.35,205.84,1696182
2015-01-08T11:30:00-08:00,205.85,206.15,205.83,206.05,2220470
2015-01-08T12:30:00-08:00,206.05,206.05,205.62,205.93,2034864
2015-01-09T06:30:00-08:00,206.395,206.41,204.63,204.72,3511774
2015-01-09T07:30:00-08:00,204.71,204.71,203.52,203.81,3888075
2015-01-09T08:30:00-08:00,203.8,204.88,203.53,204.485,2126758
2015-01-09T09:30:00-08:00,204.48,204.68,203.95,204.35,1353213
2015-01-09T10:30:00-08:00,204.37,204.66,204.18,204.33,1492568
2015-01-09T11:30:00-08:00,204.32,205.08,204.12,204.59,2363901
2015-01-09T12:30:00-08:00,204.61,204.765,204.18,204.19,2192660
2015-01-12T06:30:00-08:00,204.41,204.59,201.93,202.28,3632557
2015-01-12T07:30:00-08:00,202.28,203.3,202.19,203.04,1955172
2015-01-12T08:30:00-08:00,203,203.25,202.53,202.99,1218232
2015-01-12T09:30:00-08:00,202.975,203.15,202.31,202.33,899576
2015-01-12T10:30:00-08:00,202.325,202.87,202.24,202.36,876126
2015-01-12T11:30:00-08:00,202.37,202.72,202.075,202.38,1589951
2015-01-12T12:30:00-08:00,202.38,203.04,202.005,202.62,2082509
2015-01-13T06:30:00-08:00,204.11,205.47,204.1,204.99,3908519
2015-01-13T07:30:00-08:00,205,205.4,204.64,204.88,1903865
2015-01-13T08:30:00-08:00,204.88,204.94,203.75,203.89,2156557
2015-01-13T09:30:00-08:00,203.89,204,202.67,202.83,2588501
2015-01-13T10:30:00-08:00,202.83,202.83,200.51,201.38,8064037
2015-01-13T11:30:00-08:00,201.38,201.81,200.71,201.23,4859094
2015-01-13T12:30:00-08:00,201.24,202.67,201.24,202.07,4251332
2015-01-14T06:30:00-08:00,199.65,201.095,199.45,200.81,4708737
2015-01-14T07:30:00-08:00,200.8,200.8,199.68,199.78,2448846
2015-01-14T08:30:00-08:00,199.78,200.37,199.35,199.655,1914853
2015-01-14T09:30:00-08:00,199.655,199.97,199.15,199.25,1274330
2015-01-14T10:30:00-08:00,199.23,200.37,198.57,200.28,3485634
2015-01-14T11:30:00-08:00,200.3,201.05,199.71,200.77,4225282
2015-01-14T12:30:00-08:00,200.76,201.05,200.3,200.91,2867509
2015-01-15T06:30:00-08:00,201.64,202,199.54,200.91,4548614
2015-01-15T07:30:00-08:00,200.91,201.47,199.66,199.74,2553862
2015-01-15T08:30:00-08:00,199.74,200.41,199.5,199.79,1975674
2015-01-15T09:30:00-08:00,199.79,200.02,198.97,199.34,2385368
2015-01-15T10:30:00-08:00,199.35,199.87,199.07,199.55,2045055
2015-01-15T11:30:00-08:00,199.55,200.23,199.31,199.79,3299858
2015-01-15T12:30:00-08:00,199.78,199.99,198.89,199.02,2604190
2015-01-16T06:30:00-08:00,198.77,199.86,198.55,199.48,4887500
2015-01-16T07:30:00-08:00,199.47,200.47,199.335,199.81,2698606
2015-01-16T08:30:00-08:00,199.81,200.33,199.74,200.14,1648963
2015-01-16T09:30:00-08:00,200.12,200.99,200.06,200.31,2547110
2015-01-16T10:30:00-08:00,200.31,200.81,200.23,200.58,1168235
2015-01-16T11:30:00-08:00,200.57,200.96,200.33,200.84,1134920
2015-01-16T12:30:00-08:00,200.84,201.82,200.8,201.55,2968661
2015-01-20T06:30:00-08:00,202.4,202.72,200.75,201.43,3652178
2015-01-20T07:30:00-08:00,201.46,201.56,200.51,200.99,1845675
2015-01-20T08:30:00-08:00,200.97,201.09,200.17,200.76,1500324
2015-01-20T09:30:00-08:00,200.78,201.38,200.54,201.25,937190
2015-01-20T10:30:00-08:00,201.25,201.53,201.06,201.31,1032439
2015-01-20T11:30:00-08:00,201.32,202.35,201.32,202.18,1685194
2015-01-20T12:30:00-08:00,202.19,202.235,201.77,202.05,1402673
2015-01-21T06:30:00-08:00,201.5,202.81,200.945,202.5,5088885
2015-01-21T07:30:00-08:00,202.52,203.66,202.32,203.12,2175680
2015-01-21T08:30:00-08:00,203.12,203.43,202.94,203.39,681473
2015-01-21T09:30:00-08:00,203.4,203.475,202.52,202.58,1088620
2015-01-21T10:30:00-08:00,202.61,202.65,202.03,202.495,1214463
2015-01-21T11:30:00-08:00,202.49,203.07,202.24,202.92,1150425
2015-01-21T12:30:00-08:00,202.9,203.19,202.88,203.09,1315096
2015-01-22T06:30:00-08:00,203.99,204.5,202.33,203.93,5050810
