time,open,high,low,close,HTF2 SHA (Open),HTF2 SHA (High,HTF2 SHA (Low),HTF2 SHA (Close),HTF1 SHA (Open),HTF1 SHA (High,HTF1 SHA (Low),HTF1 SHA (Close),Base SHA (Open),Base SHA (High,Base SHA (Low),Base SHA (Close),Entry Long,Entry Short,Exit,Active Stop,Base Dir,HTF1 Dir,HTF2 Dir,Alignment,Position,Volume
2020-07-01,8924.971634792593,11444,8893.03,10202.6425,9243.474780681468,9350.922072729216,9243.474780681468,9350.922072729216,9849.510668689654,10198.072745045127,9849.510668689654,10198.072745045127,8169.930680975035,8419.556280904597,8169.930680975035,8419.556280904597,,,,3780.13,1,1,1,1,1,1507827.21494
2020-08-01,9563.807067396297,12468,9563.807067396297,11492.8675,10834.048864797674,11425.686516104628,10834.048864797674,11425.686516104628,11579.29712865592,11579.29712865592,11555.437200307511,11555.437200307511,8294.306423154876,8719.061072889996,8294.306423154876,8719.061072889996,,,,3780.13,1,-1,1,0,1,1891193.007128
2020-09-01,10528.337283698149,12050.85,9825,11075.4875,10969.45410563448,10969.45410563448,10726.785313527314,10726.785313527314,10664.233602572067,10685.065601292075,10664.233602572067,10685.065601292075,8506.343814189704,9050.017320086252,8506.343814189704,9050.017320086252,,,,3780.13,1,1,-1,0,1,1730389.160179
2020-10-01,10801.912391849073,14100,10374,12260.3975,10889.533118447347,11460.50016876787,10889.533118447347,11460.50016876787,12732.327093376965,12989.460699157731,12732.327093376965,12989.460699157731,8777.916174156964,9456.38002681126,8777.916174156964,9456.38002681126,,,,3780.13,1,1,1,1,1,1592619.954492
2020-11-01,11531.154945924536,19863.16,11531.154945924536,16636.27,14102.272729106457,16246.530758316443,14102.272729106457,16246.530758316443,17841.662364735355,17907.90294331088,17841.662364735355,17907.90294331088,9116.94246149888,10129.0430629408,9116.94246149888,10129.0430629408,,,,9449.955,1,1,1,1,1,2707064.911165
2020-12-01,14083.712472962268,29300,14083.712472962268,23872.9575,18118.000622848747,21171.691676391656,18118.000622848747,21171.691676391656,24250.225740270598,25303.603558224455,24250.225740270598,25303.603558224455,9622.832820786882,11350.157150782616,9622.832820786882,11350.157150782616,,,,9449.955,1,1,1,1,1,2494426.747399
2021-01-01,18978.334986481135,41950,18978.334986481135,33024.152500000004,30427.146459293876,33240.79278337031,30427.146459293876,33240.79278337031,33196.20153981486,33196.20153981486,33147.17398430014,33147.17398430014,10486.370586892446,13420.681366660614,10486.370586892446,13420.681366660614,,,,9561.807067396297,1,-1,1,0,1,3438840.151675
2021-02-01,26001.24374324057,58352.8,26001.24374324057,42219.39750000001,38701.51924635397,45852.80596176935,38701.51924635397,45852.80596176935,50563.77241892833,50563.77241892833,49644.288201376425,49644.288201376425,11953.429222082517,16584.525101177875,11953.429222082517,16584.525101177875,,,,9823,1,-1,1,0,1,2518231.02043
2021-03-01,34110.32062162029,61844,34110.32062162029,52667.2975,50259.104943457816,54026.445078156416,50259.104943457816,54026.445078156416,55370.70804387108,55731.75689771885,55370.70804387108,55731.75689771885,14268.901907979296,20647.515251475463,14268.901907979296,20647.515251475463,,,,10372,1,1,1,1,1,2098808.027432
2021-04-01,43388.80906081015,64854,43388.80906081015,57054.432499999995,56286.790197537586,56286.790197537586,55794.11370065228,55794.11370065228,53843.305366402885,53843.305366402885,53666.1554201863,53666.1554201863,17458.150049110012,25345.710424185858,17458.150049110012,25345.710424185858,,,,11529.154945924536,1,-1,-1,0,1,1987195.466856
2021-05-01,50221.62078040507,59500,30000,46112.765,52135.45469399954,52135.45469399954,45128.3457204454,45128.3457204454,38947.04376800112,38947.04376800112,37921.218817439534,37921.218817439534,21401.884712834428,29414.902484420967,21401.884712834428,29414.902484420967,,,,14081.712472962268,1,-1,-1,0,1,3536245.256573
2021-06-01,48167.19289020254,48167.19289020254,28805,35608.455,39955.00298649626,39955.00298649626,36222.7330454017,36222.7330454017,34217.79837332412,34217.79837332412,34144.08601472971,34144.08601472971,25408.358191217194,32271.375020146712,25408.358191217194,32271.375020146712,,,,18976.334986481135,1,-1,-1,0,1,2901775.305923
2021-07-01,41887.82394510127,42448,29278,37058.207500000004,34941.59110871444,34941.59110871444,33464.83590010526,33464.83590010526,34964.758418297824,36608.05132399008,34964.758418297824,36608.05132399008,28839.839066584893,34084.09623380793,28839.839066584893,34084.09623380793,,,,25999.24374324057,1,1,-1,0,1,1778463.264837
2021-08-01,39473.01572255064,50500,37332.7,44098.8575,40254.079049241736,44949.52201048987,40254.079049241736,44949.52201048987,47926.53232672219,48031.57940277961,47926.53232672219,48031.57940277961,31461.946230898702,35709.3258732347,31461.946230898702,35709.3258732347,,,,28803,1,1,1,1,1,1635402.874245
2021-09-01,41785.93661127532,52920,39600,45861.247500000005,46752.08330978365,46752.08330978365,46097.088182363485,46097.088182363485,43820.11401024646,43820.11401024646,43242.82224664769,43242.82224664769,33585.61939261293,37297.31927426356,33585.61939261293,37297.31927426356,,,,28803,1,-1,-1,0,1,1527799.510768
