time,open,high,low,close,HTF2 SHA (Open),HTF2 SHA (High,HTF2 SHA (Low),HTF2 SHA (Close),HTF1 SHA (Open),HTF1 SHA (High,HTF1 SHA (Low),HTF1 SHA (Close),Base SHA (Open),Base SHA (High,Base SHA (Low),Base SHA (Close),Entry Long,Entry Short,Exit,Active Stop,Base Dir,HTF1 Dir,HTF2 Dir,Alignment,Position,Volume
2025-11-30T16:00:00-08:00,89640.005,90417,88874.72,89642.9325,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,1504.72762
2025-11-30T16:15:00-08:00,89641.46875,89641.46875,88350.36,88685.88249999999,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,896.72776
2025-11-30T16:30:00-08:00,89163.675625,89163.675625,87637.71,88047.15,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,1167.99897
2025-11-30T16:45:00-08:00,88605.4128125,88605.4128125,86959.99,87368.28749999999,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,1038.00091
2025-11-30T17:00:00-08:00,87986.85015625,87986.85015625,86941.4,87262.79000000001,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,702.38812
2025-11-30T17:15:00-08:00,87624.820078125,87749.99,87240.66,87417.64249999999,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,419.99601
2025-11-30T17:30:00-08:00,87521.2312890625,87603,87178,87370.26000000001,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,253.03189
2025-11-30T17:45:00-08:00,87445.74564453126,87472.68,87152.23,87306.44,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,212.62494
2025-11-30T18:00:00-08:00,87376.09282226564,87500,87069.33,87284.56,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,502.66692
2025-11-30T18:15:00-08:00,87330.32641113282,87461.36,87087.3,87259.23,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,,,,,,,,,-1,1,-1,0,0,258.3514
2025-11-30T18:30:00-08:00,87294.7782055664,87294.7782055664,86580,86909.9425,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,88179.11080304057,88179.11080304057,87812.5131284731,87812.5131284731,,,,,-1,1,-1,0,0,863.95236
2025-11-30T18:45:00-08:00,87102.3603527832,87102.3603527832,86474.34,86714.54,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,88002.18865517991,88002.18865517991,87651.50328848023,87651.50328848023,,,,,-1,1,-1,0,0,427.2272
2025-11-30T19:00:00-08:00,86908.4501763916,86908.4501763916,86380.08,86575.1,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,87831.80561915913,87831.80561915913,87491.16685645828,87491.16685645828,,,,,-1,1,-1,0,0,548.12799
2025-11-30T19:15:00-08:00,86741.7750881958,86741.7750881958,86315.79,86427.4,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,87665.34374128687,87665.34374128687,87333.27813819378,87333.27813819378,,,,,-1,1,-1,0,0,358.5422
2025-11-30T19:30:00-08:00,86584.5875440979,86584.5875440979,86161.61,86360.355,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,87502.31122022333,87502.31122022333,87178.66401490192,87178.66401490192,,,,,-1,1,-1,0,0,582.24086
2025-11-30T19:45:00-08:00,86472.47127204895,86472.47127204895,86218.79,86371.53,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,87342.8211690494,87342.8211690494,87035.85756813217,87035.85756813217,,,,,-1,1,-1,0,0,513.05451
2025-11-30T20:00:00-08:00,86422.00063602447,86422.00063602447,85962.14,86172.58,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,87191.1543530805,87191.1543530805,86898.88769296228,86898.88769296228,,,,,-1,1,-1,0,0,809.77317
2025-11-30T20:15:00-08:00,86297.29031801224,86297.29031801224,85700,85881.545,104959.77190444665,104959.77190444665,96360.03862847314,96360.03862847314,89701.67671461997,89759.83164884933,89701.67671461997,89759.83164884933,87046.43267762451,87046.43267762451,86758.98119264246,86758.98119264246,,,,,-1,1,-1,0,0,490.30104
