time,open,high,low,close,HTF2 SHA (Open),HTF2 SHA (High,HTF2 SHA (Low),HTF2 SHA (Close),HTF1 SHA (Open),HTF1 SHA (High,HTF1 SHA (Low),HTF1 SHA (Close),Base SHA (Open),Base SHA (High,Base SHA (Low),Base SHA (Close),Entry Long,Entry Short,Exit,Active Stop,Base Dir,HTF1 Dir,HTF2 Dir,Alignment,Position,Volume
2018-04-17,8075.935442887596,8173.7,7825.4,7987.259999999999,8607.25613518488,8607.25613518488,7783.936958631657,7783.936958631657,7292.263673457509,7518.984061593947,7292.263673457509,7518.984061593947,7292.263673457509,7518.984061593947,7292.263673457509,7518.984061593947,,,,,1,1,-1,0,0,32152.603567
2018-04-18,8031.597721443797,8236.43,7868,8042.0975,8607.25613518488,8607.25613518488,7783.936958631657,7783.936958631657,7405.623867525727,7619.7980613803375,7405.623867525727,7619.7980613803375,7405.623867525727,7619.7980613803375,7405.623867525727,7619.7980613803375,,,,,1,1,-1,0,0,26969.04457
2018-04-19,8036.8476107218985,8296,8036.8476107218985,8206.9975,8607.25613518488,8607.25613518488,7783.936958631657,7783.936958631657,7512.710964453032,7713.455716301151,7512.710964453032,7713.455716301151,7512.710964453032,7713.455716301151,7512.710964453032,7713.455716301151,,,,,1,1,-1,0,0,27113.847464
2018-04-20,8121.9225553609485,8930,8121.9225553609485,8559.4775,8607.25613518488,8607.25613518488,7783.936958631657,7783.936958631657,7613.083340377091,7821.151505164582,7613.083340377091,7821.151505164582,7613.083340377091,7821.151505164582,7613.083340377091,7821.151505164582,,,,,1,1,-1,0,0,39795.337485
2018-04-21,8340.700027680476,9035,8340.700027680476,8841.8575,8607.25613518488,8607.25613518488,7783.936958631657,7783.936958631657,7717.117422770836,7944.157351849797,7717.117422770836,7944.157351849797,7717.117422770836,7944.157351849797,7717.117422770836,7944.157351849797,,,,,1,1,-1,0,0,40872.229909
2018-04-22,8591.278763840237,9020.67,8591.278763840237,8862.67,8195.59654690827,8195.59654690827,7931.130113374283,7931.130113374283,7830.637387310317,8074.654927420259,7830.637387310317,8074.654927420259,7830.637387310317,8074.654927420259,7830.637387310317,8074.654927420259,,,,,1,1,-1,0,0,29458.25348
2018-04-23,8726.974381920118,8985,8726.974381920118,8862.4275,8195.59654690827,8195.59654690827,7931.130113374283,7931.130113374283,7952.646157365288,8202.281719445567,7952.646157365288,8202.281719445567,7952.646157365288,8202.281719445567,7952.646157365288,8202.281719445567,,,,,1,1,-1,0,0,25838.114709
2018-04-24,8794.700940960058,9731.01,8794.700940960058,9301.75,8195.59654690827,8195.59654690827,7931.130113374283,7931.130113374283,8077.463938405428,8346.575000260442,8077.463938405428,8346.575000260442,8077.463938405428,8346.575000260442,8077.463938405428,8346.575000260442,,,,,1,1,-1,0,0,46268.790106
2018-04-25,9048.225470480029,9759.82,8730,9244.6925,8195.59654690827,8195.59654690827,7931.130113374283,7931.130113374283,8212.019469332936,8489.388263961568,8212.019469332936,8489.388263961568,8212.019469332936,8489.388263961568,8212.019469332936,8489.388263961568,,,,,1,1,-1,0,0,81110.037589
2018-04-26,9146.458985240013,9307.48,8651.62,9023.772500000001,8195.59654690827,8195.59654690827,7931.130113374283,7931.130113374283,8350.70386664725,8604.296196564175,8350.70386664725,8604.296196564175,8350.70386664725,8604.296196564175,8350.70386664725,8604.296196564175,,,,,1,1,-1,0,0,43300.304245
2018-04-27,9085.115742620008,9395,8889,9116.595,8195.59654690827,8195.59654690827,7931.130113374283,7931.130113374283,8477.500031605712,8703.887141920133,8477.500031605712,8703.887141920133,8477.500031605712,8703.887141920133,8477.500031605712,8703.887141920133,,,,,1,1,-1,0,0,37241.347036
2018-04-28,9100.855371310005,9427.48,8870,9140.2075,8195.59654690827,8195.59654690827,7931.130113374283,7931.130113374283,8590.693586762922,8788.651678722457,8590.693586762922,8788.651678722457,8590.693586762922,8788.651678722457,8590.693586762922,8788.651678722457,,,,,1,1,-1,0,0,34759.62842
2018-04-29,9120.531435655002,9570.51,9120.531435655002,9375.3125,8063.3633301412765,8314.008939113755,8063.3633301412765,8314.008939113755,8689.672632742688,8873.37021048399,8689.672632742688,8873.37021048399,8689.672632742688,8873.37021048399,8689.672632742688,8873.37021048399,,,,,1,1,1,1,0,38149.850035
2018-04-30,9247.9219678275,9458.64,9124.99,9311.67,8063.3633301412765,8314.008939113755,8063.3633301412765,8314.008939113755,8781.521421613337,8949.56643921474,8781.521421613337,8949.56643921474,8781.521421613337,8949.56643921474,8781.521421613337,8949.56643921474,9124.99,,,8338.700027680476,1,1,1,1,1,35002.033875
2018-05-01,9279.795983913751,9279.795983913751,8800.49,9091.7425,8063.3633301412765,8314.008939113755,8063.3633301412765,8314.008939113755,8865.543930414038,8999.648206199501,8865.543930414038,8999.648206199501,8865.543930414038,8999.648206199501,8865.543930414038,8999.648206199501,,,,8338.700027680476,1,1,1,1,1,41018.463633
2018-05-02,9185.769241956876,9268,8970.2,9139.380000000001,8063.3633301412765,8314.008939113755,8063.3633301412765,8314.008939113755,8932.59606830677,9035.569840062588,8932.59606830677,9035.569840062588,8932.59606830677,9035.569840062588,8932.59606830677,9035.569840062588,,,,8338.700027680476,1,1,1,1,1,26123.543961
2018-05-03,9162.574620978437,9844,9162.574620978437,9502.5525,8063.3633301412765,8314.008939113755,8063.3633301412765,8314.008939113755,8984.082954184678,9086.320433236617,8984.082954184678,9086.320433236617,8984.082954184678,9086.320433236617,8984.082954184678,9086.320433236617,,,,8338.700027680476,1,1,1,1,1,38768.388288
2018-05-04,9332.56356048922,9830.04,9332.56356048922,9703.72,8063.3633301412765,8314.008939113755,8063.3633301412765,8314.008939113755,9035.201693710647,9151.195274229653,9035.201693710647,9151.195274229653,9035.201693710647,9151.195274229653,9035.201693710647,9151.195274229653,,,,8338.700027680476,1,1,1,1,1,28681.588879
2018-05-05,9518.141780244609,10020,9518.141780244609,9820,8063.3633301412765,8314.008939113755,8063.3633301412765,8314.008939113755,9093.198483970149,9231.948032550194,9093.198483970149,9231.948032550194,9093.198483970149,9231.948032550194,9093.198483970149,9231.948032550194,,,,8338.700027680476,1,1,1,1,1,24990.018345
