time,open,high,low,close,Volume
2023-01-01T16:00:00-08:00,1.07046,1.07082,1.06939,1.07067,
2023-01-01T17:00:00-08:00,1.07067,1.07092,1.06949,1.06977,
2023-01-01T18:00:00-08:00,1.06977,1.06987,1.0689,1.06951,
2023-01-01T19:00:00-08:00,1.06951,1.07028,1.06921,1.06955,
2023-01-01T20:00:00-08:00,1.06955,1.07038,1.06941,1.07025,
2023-01-01T21:00:00-08:00,1.07025,1.07027,1.06897,1.06972,
2023-01-01T22:00:00-08:00,1.06972,1.07014,1.06739,1.0694,
2023-01-01T23:00:00-08:00,1.0694,1.0694,1.0664,1.06794,
2023-01-02T00:00:00-08:00,1.06794,1.06974,1.06718,1.06797,
2023-01-02T01:00:00-08:00,1.06797,1.06997,1.06773,1.06791,
2023-01-02T02:00:00-08:00,1.06791,1.069,1.06751,1.06839,
2023-01-02T03:00:00-08:00,1.06839,1.06867,1.06805,1.06847,
2023-01-02T04:00:00-08:00,1.06847,1.06874,1.06772,1.06825,
2023-01-02T05:00:00-08:00,1.06825,1.06863,1.06778,1.0679,
2023-01-02T06:00:00-08:00,1.0679,1.06821,1.06708,1.06728,
2023-01-02T07:00:00-08:00,1.06728,1.06739,1.06587,1.06604,
2023-01-02T08:00:00-08:00,1.06604,1.06707,1.06515,1.06556,
2023-01-02T09:00:00-08:00,1.06556,1.06625,1.0655,1.06606,
2023-01-02T10:00:00-08:00,1.06606,1.06611,1.06525,1.06527,
2023-01-02T11:00:00-08:00,1.06527,1.06603,1.06505,1.06577,
2023-01-02T12:00:00-08:00,1.06577,1.06715,1.06568,1.06657,
2023-01-02T13:00:00-08:00,1.06657,1.06742,1.06584,1.06672,
2023-01-02T14:00:00-08:00,1.06672,1.06684,1.06626,1.06669,
2023-01-02T15:00:00-08:00,1.06669,1.06834,1.06501,1.06768,
2023-01-02T16:00:00-08:00,1.06768,1.06786,1.06668,1.06707,
2023-01-02T17:00:00-08:00,1.06707,1.06744,1.06507,1.06599,
2023-01-02T18:00:00-08:00,1.06599,1.0678,1.06577,1.06768,
2023-01-02T19:00:00-08:00,1.06768,1.06786,1.06688,1.06725,
2023-01-02T20:00:00-08:00,1.06725,1.06804,1.06671,1.06672,
2023-01-02T21:00:00-08:00,1.06672,1.06709,1.06592,1.06637,
2023-01-02T22:00:00-08:00,1.06637,1.0668,1.06515,1.06524,
2023-01-02T23:00:00-08:00,1.06524,1.0659,1.062,1.06238,
2023-01-03T00:00:00-08:00,1.06238,1.06284,1.05509,1.05519,
2023-01-03T01:00:00-08:00,1.05519,1.0561,1.05342,1.05478,
2023-01-03T02:00:00-08:00,1.05478,1.0555,1.05257,1.0531,
2023-01-03T03:00:00-08:00,1.0531,1.05362,1.05197,1.05285,
2023-01-03T04:00:00-08:00,1.05285,1.05491,1.05241,1.0536,
2023-01-03T05:00:00-08:00,1.0536,1.05699,1.05306,1.05603,
2023-01-03T06:00:00-08:00,1.05603,1.05974,1.05557,1.05744,
2023-01-03T07:00:00-08:00,1.05744,1.05822,1.05547,1.05555,
2023-01-03T08:00:00-08:00,1.05555,1.05587,1.05376,1.05582,
2023-01-03T09:00:00-08:00,1.05582,1.05593,1.05402,1.05463,
2023-01-03T10:00:00-08:00,1.05463,1.05608,1.05431,1.05566,
2023-01-03T11:00:00-08:00,1.05566,1.05684,1.05553,1.05665,
2023-01-03T12:00:00-08:00,1.05665,1.05689,1.05508,1.05516,
2023-01-03T13:00:00-08:00,1.05516,1.0554,1.05464,1.05479,
2023-01-03T14:00:00-08:00,1.05479,1.05486,1.05463,1.05484,
2023-01-03T15:00:00-08:00,1.05484,1.05546,1.05408,1.05457,
2023-01-03T16:00:00-08:00,1.05457,1.05614,1.05454,1.05583,
2023-01-03T17:00:00-08:00,1.05583,1.05696,1.05572,1.0567,
2023-01-03T18:00:00-08:00,1.0567,1.05695,1.05616,1.0565,
2023-01-03T19:00:00-08:00,1.0565,1.05698,1.0565,1.0569,
2023-01-03T20:00:00-08:00,1.0569,1.05746,1.05659,1.0573,
2023-01-03T21:00:00-08:00,1.0573,1.05786,1.05647,1.05692,
2023-01-03T22:00:00-08:00,1.05692,1.0575,1.05596,1.05704,
2023-01-03T23:00:00-08:00,1.05704,1.06058,1.05671,1.05939,
2023-01-04T00:00:00-08:00,1.05939,1.06353,1.05904,1.06159,
2023-01-04T01:00:00-08:00,1.06159,1.06302,1.06057,1.06108,
2023-01-04T02:00:00-08:00,1.06108,1.06229,1.06085,1.06209,
2023-01-04T03:00:00-08:00,1.06209,1.06244,1.06024,1.06047,
2023-01-04T04:00:00-08:00,1.06047,1.06112,1.05989,1.06074,
2023-01-04T05:00:00-08:00,1.06074,1.06197,1.05951,1.06108,
2023-01-04T06:00:00-08:00,1.06108,1.06284,1.06023,1.06246,
2023-01-04T07:00:00-08:00,1.06246,1.06252,1.05813,1.06034,
